anio,conglome,vivienda,hogar,dpto_cod,dpto,dominio,dominio_nom,estrato,area,mieperho,gashog2d,linea,linpe,pobreza,pobre,pobre_ext,factor07,w_hog,w_per,nbi1,nbi2,nbi3,nbi4,nbi5,n_nbi,pobre_nbi
2023,008156,080,11,15,Lima,5,Sierra Centro,8,rural,2,59051.222656,330.620544,217.144974,3,0,0,113.107910,113.107910,226.215820,,,,,,,
2023,008156,083,11,15,Lima,5,Sierra Centro,8,rural,3,22418.117188,330.620544,217.144974,3,0,0,113.107910,113.107910,339.323730,,,,,,,
2023,008156,084,11,15,Lima,5,Sierra Centro,8,rural,3,27677.833984,330.620544,217.144974,3,0,0,113.107910,113.107910,339.323730,,,,,,,
2023,008156,085,11,15,Lima,5,Sierra Centro,8,rural,4,20783.041016,330.620544,217.144974,3,0,0,113.107910,113.107910,452.431641,,,,,,,
2023,008156,227,11,15,Lima,5,Sierra Centro,8,rural,4,15643.979492,330.620544,217.144974,2,1,0,113.107910,113.107910,452.431641,,,,,,,
2023,008156,228,11,15,Lima,5,Sierra Centro,8,rural,4,17944.310547,330.620544,217.144974,3,0,0,113.107910,113.107910,452.431641,,,,,,,
2023,008261,002,11,16,Loreto,7,Selva,5,urbano,10,30767.617188,413.942505,244.489227,2,1,0,324.689850,324.689850,3246.898438,,,,,,,
2023,008261,022,11,16,Loreto,7,Selva,5,urbano,6,30975.519531,413.942505,244.489227,3,0,0,324.689850,324.689850,1948.139160,,,,,,,
2023,008261,101,11,16,Loreto,7,Selva,5,urbano,4,34837.082031,413.942505,244.489227,3,0,0,324.689850,324.689850,1298.759399,,,,,,,
2023,008261,120,11,16,Loreto,7,Selva,5,urbano,4,39134.976562,413.942505,244.489227,3,0,0,324.689850,324.689850,1298.759399,,,,,,,
2023,008261,156,11,16,Loreto,7,Selva,5,urbano,5,20470.001953,413.942505,244.489227,2,1,0,324.689850,324.689850,1623.449219,,,,,,,
2023,008545,008,11,18,Moquegua,3,Costa Sur,3,urbano,1,20393.777344,447.183624,239.799545,3,0,0,5.243220,5.243220,5.243220,,,,,,,
2023,008545,019,11,18,Moquegua,3,Costa Sur,3,urbano,2,58151.394531,447.183624,239.799545,3,0,0,5.243220,5.243220,10.486441,,,,,,,
2023,008545,029,11,18,Moquegua,3,Costa Sur,3,urbano,3,35576.925781,447.183624,239.799545,3,0,0,5.243220,5.243220,15.729661,,,,,,,
2023,008545,055,11,18,Moquegua,3,Costa Sur,3,urbano,2,52288.910156,447.183624,239.799545,3,0,0,5.243220,5.243220,10.486441,,,,,,,
2023,008545,061,11,18,Moquegua,3,Costa Sur,3,urbano,3,44787.839844,447.183624,239.799545,3,0,0,5.243220,5.243220,15.729661,,,,,,,
2023,008736,025,11,19,Pasco,7,Selva,8,rural,5,7878.984863,324.641937,202.757111,1,1,1,72.397202,72.397202,361.986023,,,,,,,
2023,008736,028,11,19,Pasco,7,Selva,8,rural,4,23370.052734,324.641937,202.757111,3,0,0,72.397202,72.397202,289.588806,,,,,,,
2023,008736,033,11,19,Pasco,7,Selva,8,rural,6,29808.904297,324.641937,202.757111,3,0,0,72.397202,72.397202,434.383209,,,,,,,
2023,008736,049,11,19,Pasco,7,Selva,8,rural,6,6015.116211,324.641937,202.757111,1,1,1,72.397202,72.397202,434.383209,,,,,,,
2023,008736,050,11,19,Pasco,7,Selva,8,rural,7,15601.221680,324.641937,202.757111,1,1,1,72.397202,72.397202,506.780396,,,,,,,
2023,008736,051,11,19,Pasco,7,Selva,8,rural,8,20581.255859,324.641937,202.757111,2,1,0,72.397202,72.397202,579.177612,,,,,,,
2023,008736,052,11,19,Pasco,7,Selva,8,rural,2,8559.606445,324.641937,202.757111,3,0,0,72.397202,72.397202,144.794403,,,,,,,
2023,008811,014,11,20,Piura,1,Costa Norte,3,urbano,4,24227.515625,452.796844,239.799545,3,0,0,378.770325,378.770325,1515.081299,,,,,,,
2023,008811,070,11,20,Piura,1,Costa Norte,3,urbano,2,30139.257812,452.796844,239.799545,3,0,0,378.770325,378.770325,757.540649,,,,,,,
2023,008811,099,11,20,Piura,1,Costa Norte,3,urbano,2,30438.582031,452.796844,239.799545,3,0,0,378.770325,378.770325,757.540649,,,,,,,
2023,008811,125,11,20,Piura,1,Costa Norte,3,urbano,5,70348.187500,452.796844,239.799545,3,0,0,378.770325,378.770325,1893.851562,,,,,,,
2023,008978,030,11,21,Puno,6,Sierra Sur,2,urbano,5,51719.710938,398.629822,227.616226,3,0,0,228.776718,228.776718,1143.883545,,,,,,,
2023,008978,070,11,21,Puno,6,Sierra Sur,2,urbano,5,46679.261719,398.629822,227.616226,3,0,0,228.776718,228.776718,1143.883545,,,,,,,
2023,008978,107,11,21,Puno,6,Sierra Sur,2,urbano,2,13644.931641,398.629822,227.616226,3,0,0,228.776718,228.776718,457.553436,,,,,,,
2023,009066,006,11,21,Puno,6,Sierra Sur,6,rural,2,4182.665527,339.377441,217.144974,1,1,1,272.865784,272.865784,545.731567,,,,,,,
2023,009066,013,11,21,Puno,6,Sierra Sur,6,rural,5,8542.306641,339.377441,217.144974,1,1,1,272.865784,272.865784,1364.328857,,,,,,,
2023,009066,023,11,21,Puno,6,Sierra Sur,6,rural,5,8756.860352,339.377441,217.144974,1,1,1,272.865784,272.865784,1364.328857,,,,,,,
2023,009066,043,11,21,Puno,6,Sierra Sur,6,rural,4,23755.214844,339.377441,217.144974,3,0,0,272.865784,272.865784,1091.463135,,,,,,,
2023,009066,052,11,21,Puno,6,Sierra Sur,6,rural,2,12299.779297,339.377441,217.144974,3,0,0,272.865784,272.865784,545.731567,,,,,,,
2023,009066,074,11,21,Puno,6,Sierra Sur,6,rural,1,3148.154541,339.377441,217.144974,2,1,0,272.865784,272.865784,272.865784,,,,,,,
2023,009447,014,11,23,Tacna,6,Sierra Sur,6,rural,5,7265.576172,333.662109,217.144974,1,1,1,74.646576,74.646576,373.232880,,,,,,,
2023,009447,035,11,23,Tacna,6,Sierra Sur,6,rural,2,3815.406738,333.662109,217.144974,1,1,1,74.646576,74.646576,149.293152,,,,,,,
2023,009447,044,11,23,Tacna,6,Sierra Sur,6,rural,2,6475.148926,333.662109,217.144974,2,1,0,74.646576,74.646576,149.293152,,,,,,,
2023,009447,074,11,23,Tacna,6,Sierra Sur,6,rural,1,8653.240234,333.662109,217.144974,3,0,0,74.646576,74.646576,74.646576,,,,,,,
2023,009447,090,11,23,Tacna,6,Sierra Sur,6,rural,1,7899.612305,333.662109,217.144974,3,0,0,74.646576,74.646576,74.646576,,,,,,,
2023,009584,034,11,24,Tumbes,1,Costa Norte,7,rural,6,21773.953125,363.825562,212.281158,2,1,0,13.326385,13.326385,79.958313,,,,,,,
2023,009584,035,11,24,Tumbes,1,Costa Norte,7,rural,5,14216.294922,363.825562,212.281158,2,1,0,13.326385,13.326385,66.631927,,,,,,,
2023,009584,036,11,24,Tumbes,1,Costa Norte,7,rural,2,23181.783203,363.825562,212.281158,3,0,0,13.326385,13.326385,26.652771,,,,,,,
2023,009584,038,11,24,Tumbes,1,Costa Norte,7,rural,4,13879.216797,363.825562,212.281158,2,1,0,13.326385,13.326385,53.305542,,,,,,,
2023,009584,118,11,24,Tumbes,1,Costa Norte,7,rural,3,19111.013672,363.825562,212.281158,3,0,0,13.326385,13.326385,39.979156,,,,,,,
2023,009584,119,11,24,Tumbes,1,Costa Norte,7,rural,3,20528.480469,363.825562,212.281158,3,0,0,13.326385,13.326385,39.979156,,,,,,,
2023,009584,127,11,24,Tumbes,1,Costa Norte,7,rural,2,24769.847656,363.825562,212.281158,3,0,0,13.326385,13.326385,26.652771,,,,,,,
2023,009639,008,11,25,Ucayali,7,Selva,2,urbano,6,48851.558594,415.627075,244.489227,3,0,0,21.117123,21.117123,126.702736,,,,,,,
2023,009639,019,11,25,Ucayali,7,Selva,2,urbano,4,45155.507812,415.627075,244.489227,3,0,0,21.117123,21.117123,84.468491,,,,,,,
2023,009639,027,11,25,Ucayali,7,Selva,2,urbano,3,65405.523438,415.627075,244.489227,3,0,0,21.117123,21.117123,63.351368,,,,,,,
2023,009639,058,11,25,Ucayali,7,Selva,2,urbano,3,57868.292969,415.627075,244.489227,3,0,0,21.117123,21.117123,63.351368,,,,,,,
2023,009639,067,11,25,Ucayali,7,Selva,2,urbano,3,46719.558594,415.627075,244.489227,3,0,0,21.117123,21.117123,63.351368,,,,,,,
2023,009639,083,11,25,Ucayali,7,Selva,2,urbano,3,41558.886719,415.627075,244.489227,3,0,0,21.117123,21.117123,63.351368,,,,,,,
2023,009639,093,11,25,Ucayali,7,Selva,2,urbano,4,30545.849609,415.627075,244.489227,3,0,0,21.117123,21.117123,84.468491,,,,,,,
2023,009827,011,11,23,Tacna,3,Costa Sur,2,urbano,4,62237.109375,443.810760,239.799545,3,0,0,56.950012,56.950012,227.800049,,,,,,,
2023,009827,022,11,23,Tacna,3,Costa Sur,2,urbano,1,65786.335938,443.810760,239.799545,3,0,0,56.950012,56.950012,56.950012,,,,,,,
2023,009827,033,11,23,Tacna,3,Costa Sur,2,urbano,3,30712.783203,443.810760,239.799545,3,0,0,56.950012,56.950012,170.850037,,,,,,,
2023,009827,066,11,23,Tacna,3,Costa Sur,2,urbano,1,26610.642578,443.810760,239.799545,3,0,0,56.950012,56.950012,56.950012,,,,,,,
2023,009827,099,11,23,Tacna,3,Costa Sur,2,urbano,1,5107.147949,443.810760,239.799545,2,1,0,56.950012,56.950012,56.950012,,,,,,,
2023,009827,111,11,23,Tacna,3,Costa Sur,2,urbano,5,40197.136719,443.810760,239.799545,3,0,0,56.950012,56.950012,284.750061,,,,,,,
2023,009980,001,11,02,Áncash,5,Sierra Centro,6,rural,5,10592.181641,335.388489,217.144974,1,1,1,196.115921,196.115921,980.579590,,,,,,,
2023,009980,020,11,02,Áncash,5,Sierra Centro,6,rural,2,13383.166992,335.388489,217.144974,3,0,0,196.115921,196.115921,392.231842,,,,,,,
2023,009980,037,11,02,Áncash,5,Sierra Centro,6,rural,5,27328.527344,335.388489,217.144974,3,0,0,196.115921,196.115921,980.579590,,,,,,,
2023,009980,046,11,02,Áncash,5,Sierra Centro,6,rural,4,30043.544922,335.388489,217.144974,3,0,0,196.115921,196.115921,784.463684,,,,,,,
2023,009980,063,11,02,Áncash,5,Sierra Centro,6,rural,2,14811.827148,335.388489,217.144974,3,0,0,196.115921,196.115921,392.231842,,,,,,,
2023,009980,081,11,02,Áncash,5,Sierra Centro,6,rural,5,48255.714844,335.388489,217.144974,3,0,0,196.115921,196.115921,980.579590,,,,,,,
2023,009980,090,11,02,Áncash,5,Sierra Centro,6,rural,3,23558.658203,335.388489,217.144974,3,0,0,196.115921,196.115921,588.347778,,,,,,,
2023,009980,098,11,02,Áncash,5,Sierra Centro,6,rural,1,9496.381836,335.388489,217.144974,3,0,0,196.115921,196.115921,196.115921,,,,,,,
2023,010010,002,11,02,Áncash,2,Costa Centro,2,urbano,4,53685.378906,446.833496,239.799545,3,0,0,124.491730,124.491730,497.966919,,,,,,,
2023,010010,012,11,02,Áncash,2,Costa Centro,2,urbano,4,168753.921875,446.833496,239.799545,3,0,0,124.491730,124.491730,497.966919,,,,,,,
2023,010010,032,11,02,Áncash,2,Costa Centro,2,urbano,7,40932.257812,446.833496,239.799545,3,0,0,124.491730,124.491730,871.442139,,,,,,,
2023,010010,054,11,02,Áncash,2,Costa Centro,2,urbano,5,40285.023438,446.833496,239.799545,3,0,0,124.491730,124.491730,622.458618,,,,,,,
2023,010010,063,11,02,Áncash,2,Costa Centro,2,urbano,2,25582.455078,446.833496,239.799545,3,0,0,124.491730,124.491730,248.983459,,,,,,,
2023,010010,082,11,02,Áncash,2,Costa Centro,2,urbano,2,13630.292969,446.833496,239.799545,3,0,0,124.491730,124.491730,248.983459,,,,,,,
2023,010010,092,11,02,Áncash,2,Costa Centro,2,urbano,6,85749.429688,446.833496,239.799545,3,0,0,124.491730,124.491730,746.950378,,,,,,,
2023,010019,013,11,02,Áncash,5,Sierra Centro,7,rural,3,16943.544922,335.388489,217.144974,3,0,0,196.115921,196.115921,588.347778,,,,,,,
2023,010019,014,11,02,Áncash,5,Sierra Centro,7,rural,3,9566.689453,335.388489,217.144974,2,1,0,196.115921,196.115921,588.347778,,,,,,,
2023,010019,015,11,02,Áncash,5,Sierra Centro,7,rural,2,9181.806641,335.388489,217.144974,3,0,0,196.115921,196.115921,392.231842,,,,,,,
2023,010019,080,11,02,Áncash,5,Sierra Centro,7,rural,2,8002.468262,335.388489,217.144974,2,1,0,196.115921,196.115921,392.231842,,,,,,,
2023,010019,082,11,02,Áncash,5,Sierra Centro,7,rural,4,5644.453125,335.388489,217.144974,1,1,1,196.115921,196.115921,784.463684,,,,,,,
2023,010019,083,11,02,Áncash,5,Sierra Centro,7,rural,2,10852.682617,335.388489,217.144974,3,0,0,196.115921,196.115921,392.231842,,,,,,,
2023,010224,039,11,15,Lima,8,Lima Metropolitana,1,urbano,5,28533.001953,546.054321,293.982849,2,1,0,1297.512329,1297.512329,6487.561523,,,,,,,
2023,010224,058,11,15,Lima,8,Lima Metropolitana,1,urbano,2,53274.250000,546.054321,293.982849,3,0,0,1297.512329,1297.512329,2595.024658,,,,,,,
2023,010224,067,11,15,Lima,8,Lima Metropolitana,1,urbano,1,37347.972656,546.054321,293.982849,3,0,0,1297.512329,1297.512329,1297.512329,,,,,,,
2023,010224,075,11,15,Lima,8,Lima Metropolitana,1,urbano,2,18134.521484,546.054321,293.982849,3,0,0,1297.512329,1297.512329,2595.024658,,,,,,,
2023,010295,048,11,16,Loreto,7,Selva,7,rural,5,28935.996094,321.063080,202.757111,3,0,0,114.777344,114.777344,573.886719,,,,,,,
2023,010295,049,11,16,Loreto,7,Selva,7,rural,10,13593.507812,321.063080,202.757111,1,1,1,114.777344,114.777344,1147.773438,,,,,,,
2023,010295,156,11,16,Loreto,7,Selva,7,rural,7,45727.691406,321.063080,202.757111,3,0,0,114.777344,114.777344,803.441406,,,,,,,
2023,010295,158,11,16,Loreto,7,Selva,7,rural,5,17350.966797,321.063080,202.757111,2,1,0,114.777344,114.777344,573.886719,,,,,,,
2023,010295,159,11,16,Loreto,7,Selva,7,rural,8,15641.185547,321.063080,202.757111,1,1,1,114.777344,114.777344,918.218750,,,,,,,
2023,010295,160,11,16,Loreto,7,Selva,7,rural,3,20045.304688,321.063080,202.757111,3,0,0,114.777344,114.777344,344.332031,,,,,,,
2023,010295,161,11,16,Loreto,7,Selva,7,rural,8,21924.958984,321.063080,202.757111,2,1,0,114.777344,114.777344,918.218750,,,,,,,
2023,010348,052,11,21,Puno,6,Sierra Sur,7,rural,2,3465.426025,339.377441,217.144974,1,1,1,272.865784,272.865784,545.731567,,,,,,,
2023,010348,116,11,21,Puno,6,Sierra Sur,7,rural,1,6222.484375,339.377441,217.144974,3,0,0,272.865784,272.865784,272.865784,,,,,,,
2023,010348,121,11,21,Puno,6,Sierra Sur,7,rural,3,6262.819336,339.377441,217.144974,1,1,1,272.865784,272.865784,818.597351,,,,,,,
2023,010348,122,11,21,Puno,6,Sierra Sur,7,rural,4,4178.088379,339.377441,217.144974,1,1,1,272.865784,272.865784,1091.463135,,,,,,,
2023,010348,123,11,21,Puno,6,Sierra Sur,7,rural,3,15194.666016,339.377441,217.144974,3,0,0,272.865784,272.865784,818.597351,,,,,,,
2023,010348,126,11,21,Puno,6,Sierra Sur,7,rural,1,7912.865723,339.377441,217.144974,3,0,0,272.865784,272.865784,272.865784,,,,,,,
2023,010348,128,11,21,Puno,6,Sierra Sur,7,rural,1,2332.356934,339.377441,217.144974,1,1,1,272.865784,272.865784,272.865784,,,,,,,
2023,010568,002,11,11,Ica,2,Costa Centro,2,urbano,4,37381.148438,479.115173,239.799545,3,0,0,132.308929,132.308929,529.235718,,,,,,,
2023,010568,036,11,11,Ica,2,Costa Centro,2,urbano,2,19884.775391,479.115173,239.799545,3,0,0,132.308929,132.308929,264.617859,,,,,,,
2023,010568,072,11,11,Ica,2,Costa Centro,2,urbano,2,32968.691406,479.115173,239.799545,3,0,0,132.308929,132.308929,264.617859,,,,,,,
2023,010568,086,11,11,Ica,2,Costa Centro,2,urbano,1,31257.759766,479.115173,239.799545,3,0,0,132.308929,132.308929,132.308929,,,,,,,
2023,010568,104,11,11,Ica,2,Costa Centro,2,urbano,7,75552.328125,479.115173,239.799545,3,0,0,132.308929,132.308929,926.162476,,,,,,,
2023,010613,044,11,13,La Libertad,4,Sierra Norte,4,urbano,1,8315.438477,393.529114,227.616226,3,0,0,104.911140,104.911140,104.911140,,,,,,,
2023,010613,062,11,13,La Libertad,4,Sierra Norte,4,urbano,2,6540.703125,393.529114,227.616226,2,1,0,104.911140,104.911140,209.822281,,,,,,,
2023,010613,080,11,13,La Libertad,4,Sierra Norte,4,urbano,4,31610.082031,393.529114,227.616226,3,0,0,104.911140,104.911140,419.644562,,,,,,,
2023,010613,098,11,13,La Libertad,4,Sierra Norte,4,urbano,4,22925.925781,393.529114,227.616226,3,0,0,104.911140,104.911140,419.644562,,,,,,,
2023,011358,025,11,11,Ica,2,Costa Centro,8,rural,2,28196.980469,385.022491,212.281158,3,0,0,50.962391,50.962391,101.924782,,,,,,,
2023,011358,026,11,11,Ica,2,Costa Centro,8,rural,2,17654.173828,385.022491,212.281158,3,0,0,50.962391,50.962391,101.924782,,,,,,,
2023,011358,027,11,11,Ica,2,Costa Centro,8,rural,3,25871.404297,385.022491,212.281158,3,0,0,50.962391,50.962391,152.887177,,,,,,,
2023,011358,028,11,11,Ica,2,Costa Centro,8,rural,3,24540.656250,385.022491,212.281158,3,0,0,50.962391,50.962391,152.887177,,,,,,,
2023,011358,069,11,11,Ica,2,Costa Centro,8,rural,5,40847.906250,385.022491,212.281158,3,0,0,50.962391,50.962391,254.811951,,,,,,,
2023,011358,070,11,11,Ica,2,Costa Centro,8,rural,5,45754.933594,385.022491,212.281158,3,0,0,50.962391,50.962391,254.811951,,,,,,,
2023,011358,077,11,11,Ica,2,Costa Centro,8,rural,1,11674.624023,385.022491,212.281158,3,0,0,50.962391,50.962391,50.962391,,,,,,,
2023,011358,078,11,11,Ica,2,Costa Centro,8,rural,9,50075.539062,385.022491,212.281158,3,0,0,50.962391,50.962391,458.661530,,,,,,,
2023,015005,003,11,01,Amazonas,4,Sierra Norte,4,urbano,3,73310.140625,375.507629,227.616226,3,0,0,87.211288,87.211288,261.633850,,,,,,,
2023,015005,025,11,01,Amazonas,4,Sierra Norte,4,urbano,6,64469.253906,375.507629,227.616226,3,0,0,87.211288,87.211288,523.267700,,,,,,,
2023,015005,036,11,01,Amazonas,4,Sierra Norte,4,urbano,4,82863.046875,375.507629,227.616226,3,0,0,87.211288,87.211288,348.845154,,,,,,,
2023,015005,058,11,01,Amazonas,4,Sierra Norte,4,urbano,5,108189.804688,375.507629,227.616226,3,0,0,87.211288,87.211288,436.056458,,,,,,,
2023,015005,068,11,01,Amazonas,4,Sierra Norte,4,urbano,1,33592.722656,375.507629,227.616226,3,0,0,87.211288,87.211288,87.211288,,,,,,,
2023,015005,079,11,01,Amazonas,4,Sierra Norte,4,urbano,3,60007.550781,375.507629,227.616226,3,0,0,87.211288,87.211288,261.633850,,,,,,,
2023,015005,089,11,01,Amazonas,4,Sierra Norte,4,urbano,3,49903.964844,375.507629,227.616226,3,0,0,87.211288,87.211288,261.633850,,,,,,,
2023,015029,012,11,01,Amazonas,4,Sierra Norte,5,urbano,5,29072.828125,375.507629,227.616226,3,0,0,249.192017,249.192017,1245.960083,,,,,,,
2023,015029,032,11,01,Amazonas,4,Sierra Norte,5,urbano,3,35428.558594,375.507629,227.616226,3,0,0,249.192017,249.192017,747.576050,,,,,,,
2023,015029,042,11,01,Amazonas,4,Sierra Norte,5,urbano,3,14405.207031,375.507629,227.616226,3,0,0,249.192017,249.192017,747.576050,,,,,,,
2023,015029,054,11,01,Amazonas,4,Sierra Norte,5,urbano,5,26033.427734,375.507629,227.616226,3,0,0,249.192017,249.192017,1245.960083,,,,,,,
2023,015029,064,11,01,Amazonas,4,Sierra Norte,5,urbano,3,31830.191406,375.507629,227.616226,3,0,0,249.192017,249.192017,747.576050,,,,,,,
2023,015033,004,11,01,Amazonas,7,Selva,4,urbano,3,20916.910156,401.320129,244.489227,3,0,0,272.538483,272.538483,817.615479,,,,,,,
2023,015033,013,11,01,Amazonas,7,Selva,4,urbano,3,20798.240234,401.320129,244.489227,3,0,0,272.538483,272.538483,817.615479,,,,,,,
2023,015033,025,11,01,Amazonas,7,Selva,4,urbano,7,25318.501953,401.320129,244.489227,2,1,0,272.538483,272.538483,1907.769409,,,,,,,
2023,015033,042,11,01,Amazonas,7,Selva,4,urbano,2,14013.328125,401.320129,244.489227,3,0,0,272.538483,272.538483,545.076965,,,,,,,
2023,015033,065,11,01,Amazonas,7,Selva,4,urbano,3,18353.857422,401.320129,244.489227,3,0,0,272.538483,272.538483,817.615479,,,,,,,
2023,015033,077,11,01,Amazonas,7,Selva,4,urbano,5,23879.562500,401.320129,244.489227,2,1,0,272.538483,272.538483,1362.692383,,,,,,,
2023,015065,008,11,01,Amazonas,7,Selva,4,urbano,5,42717.910156,401.320129,244.489227,3,0,0,161.954407,161.954407,809.772034,,,,,,,
2023,015065,025,11,01,Amazonas,7,Selva,4,urbano,2,30940.537109,401.320129,244.489227,3,0,0,161.954407,161.954407,323.908813,,,,,,,
2023,015065,059,11,01,Amazonas,7,Selva,4,urbano,4,31691.820312,401.320129,244.489227,3,0,0,161.954407,161.954407,647.817627,,,,,,,
2023,015065,076,13,01,Amazonas,7,Selva,4,urbano,8,28909.804688,401.320129,244.489227,2,1,0,161.954407,161.954407,1295.635254,,,,,,,
2023,015065,076,23,01,Amazonas,7,Selva,4,urbano,3,17489.076172,401.320129,244.489227,3,0,0,161.954407,161.954407,485.863220,,,,,,,
2023,015065,076,33,01,Amazonas,7,Selva,4,urbano,4,25249.527344,401.320129,244.489227,3,0,0,161.954407,161.954407,647.817627,,,,,,,
2023,015065,094,12,01,Amazonas,7,Selva,4,urbano,3,30405.357422,401.320129,244.489227,3,0,0,161.954407,161.954407,485.863220,,,,,,,
2023,015065,094,22,01,Amazonas,7,Selva,4,urbano,1,16628.833984,401.320129,244.489227,3,0,0,161.954407,161.954407,161.954407,,,,,,,
2023,015065,111,11,01,Amazonas,7,Selva,4,urbano,1,16535.630859,401.320129,244.489227,3,0,0,161.954407,161.954407,161.954407,,,,,,,
2023,015078,002,11,01,Amazonas,4,Sierra Norte,6,rural,2,16990.916016,322.850830,217.144974,3,0,0,69.021362,69.021362,138.042725,,,,,,,
2023,015078,011,11,01,Amazonas,4,Sierra Norte,6,rural,7,39310.164062,322.850830,217.144974,3,0,0,69.021362,69.021362,483.149536,,,,,,,
2023,015078,029,11,01,Amazonas,4,Sierra Norte,6,rural,5,41415.828125,322.850830,217.144974,3,0,0,69.021362,69.021362,345.106812,,,,,,,
2023,015078,038,11,01,Amazonas,4,Sierra Norte,6,rural,1,9418.521484,322.850830,217.144974,3,0,0,69.021362,69.021362,69.021362,,,,,,,
2023,015078,047,11,01,Amazonas,4,Sierra Norte,6,rural,7,28257.904297,322.850830,217.144974,3,0,0,69.021362,69.021362,483.149536,,,,,,,
2023,015078,057,11,01,Amazonas,4,Sierra Norte,6,rural,6,37624.031250,322.850830,217.144974,3,0,0,69.021362,69.021362,414.128174,,,,,,,
2023,015078,075,11,01,Amazonas,4,Sierra Norte,6,rural,4,29546.283203,322.850830,217.144974,3,0,0,69.021362,69.021362,276.085449,,,,,,,
2023,015078,085,11,01,Amazonas,4,Sierra Norte,6,rural,2,20031.496094,322.850830,217.144974,3,0,0,69.021362,69.021362,138.042725,,,,,,,
2023,015114,053,11,01,Amazonas,7,Selva,7,rural,2,11770.860352,312.250580,202.757111,3,0,0,64.340851,64.340851,128.681702,,,,,,,
2023,015114,054,11,01,Amazonas,7,Selva,7,rural,5,24730.367188,312.250580,202.757111,3,0,0,64.340851,64.340851,321.704254,,,,,,,
2023,015114,055,11,01,Amazonas,7,Selva,7,rural,4,19274.037109,312.250580,202.757111,3,0,0,64.340851,64.340851,257.363403,,,,,,,
2023,015114,056,11,01,Amazonas,7,Selva,7,rural,6,46914.324219,312.250580,202.757111,3,0,0,64.340851,64.340851,386.045105,,,,,,,
2023,015114,132,11,01,Amazonas,7,Selva,7,rural,5,19625.382812,312.250580,202.757111,3,0,0,64.340851,64.340851,321.704254,,,,,,,
2023,015114,133,11,01,Amazonas,7,Selva,7,rural,3,10428.358398,312.250580,202.757111,2,1,0,64.340851,64.340851,193.022552,,,,,,,
2023,015114,134,11,01,Amazonas,7,Selva,7,rural,4,36803.265625,312.250580,202.757111,3,0,0,64.340851,64.340851,257.363403,,,,,,,
2023,015114,136,11,01,Amazonas,7,Selva,7,rural,3,10970.935547,312.250580,202.757111,2,1,0,64.340851,64.340851,193.022552,,,,,,,
2023,015121,041,11,01,Amazonas,7,Selva,7,rural,4,25846.734375,312.250580,202.757111,3,0,0,64.340851,64.340851,257.363403,,,,,,,
2023,015121,042,11,01,Amazonas,7,Selva,7,rural,6,33955.363281,312.250580,202.757111,3,0,0,64.340851,64.340851,386.045105,,,,,,,
2023,015121,043,11,01,Amazonas,7,Selva,7,rural,2,16402.808594,312.250580,202.757111,3,0,0,64.340851,64.340851,128.681702,,,,,,,
2023,015121,044,11,01,Amazonas,7,Selva,7,rural,4,53769.917969,312.250580,202.757111,3,0,0,64.340851,64.340851,257.363403,,,,,,,
2023,015121,114,11,01,Amazonas,7,Selva,7,rural,5,27267.777344,312.250580,202.757111,3,0,0,64.340851,64.340851,321.704254,,,,,,,
2023,015121,116,11,01,Amazonas,7,Selva,7,rural,3,46850.453125,312.250580,202.757111,3,0,0,64.340851,64.340851,193.022552,,,,,,,
2023,015121,117,11,01,Amazonas,7,Selva,7,rural,1,6957.257324,312.250580,202.757111,3,0,0,64.340851,64.340851,64.340851,,,,,,,
2023,015121,118,11,01,Amazonas,7,Selva,7,rural,3,26910.957031,312.250580,202.757111,3,0,0,64.340851,64.340851,193.022552,,,,,,,
2023,015122,005,11,01,Amazonas,7,Selva,7,rural,6,13150.125977,312.250580,202.757111,1,1,1,64.340851,64.340851,386.045105,,,,,,,
2023,015122,006,11,01,Amazonas,7,Selva,7,rural,3,20410.839844,312.250580,202.757111,3,0,0,64.340851,64.340851,193.022552,,,,,,,
2023,015122,007,11,01,Amazonas,7,Selva,7,rural,4,14544.702148,312.250580,202.757111,2,1,0,64.340851,64.340851,257.363403,,,,,,,
2023,015122,032,11,01,Amazonas,7,Selva,7,rural,3,15914.352539,312.250580,202.757111,3,0,0,64.340851,64.340851,193.022552,,,,,,,
2023,015122,033,11,01,Amazonas,7,Selva,7,rural,2,13880.442383,312.250580,202.757111,3,0,0,64.340851,64.340851,128.681702,,,,,,,
2023,015122,034,11,01,Amazonas,7,Selva,7,rural,5,18365.283203,312.250580,202.757111,2,1,0,64.340851,64.340851,321.704254,,,,,,,
2023,015122,035,11,01,Amazonas,7,Selva,7,rural,2,12105.475586,312.250580,202.757111,3,0,0,64.340851,64.340851,128.681702,,,,,,,
2023,015122,036,11,01,Amazonas,7,Selva,7,rural,4,21787.638672,312.250580,202.757111,3,0,0,64.340851,64.340851,257.363403,,,,,,,
2023,015133,073,11,01,Amazonas,7,Selva,7,rural,2,14925.409180,312.250580,202.757111,3,0,0,64.340851,64.340851,128.681702,,,,,,,
2023,015133,074,11,01,Amazonas,7,Selva,7,rural,3,19608.248047,312.250580,202.757111,3,0,0,64.340851,64.340851,193.022552,,,,,,,
2023,015133,075,11,01,Amazonas,7,Selva,7,rural,6,10186.277344,312.250580,202.757111,1,1,1,64.340851,64.340851,386.045105,,,,,,,
